DBN,School Name,Enrollment,Percent Female,Percent Male,Percent Neither Female nor Male,Percent English Language Learners,Percent Students with IEPs,Economic Need Index,Percent Overage / Undercredited,Percent in Temp Housing,Percent HRA Eligible,Teacher Percent - White,Nearby Student Distance (mi),Percentage of Students Enrolled in an AP Course,Percentage of Students Enrolled in an Advanced Math or Science Course,Percentage of Students Enrolled in a College Credited Course,Percentage of Students Enrolled in Any Advanced Course,Years of principal experience at this school,Percent of teachers with 3 or more years of experience,Percent of Students Chronically Absent,Teacher Attendance Rate,Metric Value - Average Regents Score - English,Metric Value - College and Career Preparatory Course Index,Metric Value - College Persistence,Rigorous Instruction - Element Score,Collaborative Teachers - Element Score,Supportive Environment - Element Score,Effective School Leadership - Element Score,Strong Family-Community Ties - Element Score,Trust - Element Score,Student Survey Response Rate,Teacher Survey Response Rate,Parent Survey Response Rate,zip code,Percent No High School (25+),Percent Bachelor's Degree or Higher (25+),Percent Language Other Than English at Home,Percent Population with Disabilities,Percent Foreign-Born Population,Percent Households with Broadband Internet,Median Household Income,Percent Households on SNAP/Food Stamps,dropout_rate,Graduation Rate,Student Percent - Black and Hispanic,Student Percent - Other,District,Borough,Percent College Ready based on SAT Math,Average Grade 8 Proficiency,CLEP_enrolled,IB_enrolled,NYCPS_college_prep_enrolled,Took_ACT
24Q520,middle college high school at laguardia community college,490.0,0.531,0.469,0.0,0.02,0.186,0.735,0.016,0.047,0.684,0.481,2.9,0.0,0.424,0.676,0.751,5.1,0.889,0.319,0.954,83.6,0.942,0.886,3.7,3.42,3.96,3.36,3.2,3.6,58.0,70.0,12.0,11101.0,6.0,62.5,48.0,8.1,38.6,88.9,109625.0,11.7,3.65,0.9075,0.8190000000000001,0.176,24,Queens,0.074,2.9699999999999998,0.0,0.0,0.0,0.0
24Q530,international high school at laguardia community college,523.0,0.52,0.478,0.002,0.815,0.011,0.89,0.057,0.432,0.478,0.448,3.3,0.0,0.361,0.369,0.505,9.1,0.862,0.251,0.957,58.5,0.798,0.821,4.28,3.85,4.58,4.29,4.43,3.89,67.0,97.0,44.0,11101.0,6.0,62.5,48.0,8.1,38.6,88.9,109625.0,11.7,3.05,0.9305000000000001,0.8150000000000001,0.172,24,Queens,0.073,2.025,0.0,0.0,0.0,0.0
24Q550,high school for arts and business,752.0,0.569,0.43,0.001,0.088,0.165,0.797,0.016,0.088,0.741,0.673,1.4,0.415,0.419,0.125,0.598,16.1,0.939,0.292,0.961,74.6,0.906,0.59,3.98,4.51,4.12,3.9,4.0,4.01,78.0,96.0,63.0,11368.0,25.9,13.7,85.4,9.7,60.3,81.7,69391.0,26.9,0.8,0.972,0.8320000000000001,0.165,24,Queens,0.156,2.865,0.0,0.0,0.0,0.0
24Q560,"robert f. wagner, jr. secondary school for arts and technology",467.0,0.42,0.58,0.0,0.041,0.173,0.692,0.015,0.058,0.642,0.581,2.3,0.388,0.398,0.0,0.604,8.1,0.767,0.428,0.953,80.3,0.768,0.661,3.37,2.98,3.96,3.02,3.29,2.98,71.0,52.0,25.0,11101.0,6.0,62.5,48.0,8.1,38.6,88.9,109625.0,11.7,1.95,0.9735,0.6940000000000001,0.28400000000000003,24,Queens,0.289,2.975,0.0,0.0,0.0,0.0
24Q585,maspeth high school,1057.0,0.505,0.495,0.0,0.075,0.165,0.671,0.015,0.045,0.592,0.675,1.5,0.433,0.367,0.316,0.716,2.1,0.714,0.401,0.96,80.2,0.962,0.735,4.48,4.47,3.91,3.7,3.51,4.03,98.0,97.0,15.0,11373.0,17.2,30.4,86.3,7.6,66.1,89.1,67489.0,19.2,0.9,0.9784999999999999,0.59,0.40900000000000003,24,Queens,0.258,3.01,0.0,0.0,0.0,0.0
24Q600,queens technical high school,1350.0,0.419,0.581,0.0,0.078,0.187,0.814,0.011,0.07,0.758,0.534,2.9,0.155,0.407,0.123,0.519,1.1,0.835,0.278,0.958,79.2,0.766,0.512,3.05,2.59,3.77,3.18,2.87,3.39,94.0,85.0,17.0,11101.0,6.0,62.5,48.0,8.1,38.6,88.9,109625.0,11.7,3.125,0.8845000000000001,0.848,0.14100000000000001,24,Queens,0.234,2.87,0.0,0.0,0.0,0.0
24Q610,aviation career & technical education high school,2006.0,0.201,0.799,0.0,0.034,0.148,0.681,0.004,0.044,0.615,0.421,3.0,0.231,0.453,0.141,0.551,7.1,0.887,0.155,0.947,83.2,0.94,0.905,3.88,3.8,4.04,3.78,2.7,3.42,77.0,78.0,39.0,11101.0,6.0,62.5,48.0,8.1,38.6,88.9,109625.0,11.7,0.0,0.9835,0.525,0.454,24,Queens,0.666,3.425,0.0,0.0,0.0,0.0
25Q240,veritas academy,627.0,0.528,0.472,0.0,0.128,0.193,0.777,0.037,0.099,0.66,0.6,2.3,0.255,0.407,0.0,0.55,3.7,0.933,0.442,0.956,73.8,0.562,0.532,3.72,3.6,3.84,4.43,2.64,3.63,96.0,81.0,42.0,11354.0,12.3,30.3,79.3,7.8,66.9,84.2,56854.0,14.0,5.35,0.869,0.7290000000000001,0.222,25,Queens,0.118,2.7800000000000002,0.0,0.0,0.0,0.0
25Q241,queens high school for language studies,436.0,0.573,0.427,0.0,0.209,0.062,0.778,0.039,0.08,0.7,0.286,2.1,0.362,0.667,0.0,0.821,1.5,0.893,0.257,0.955,67.7,0.985,0.705,3.0,4.0,4.04,4.39,3.64,4.37,81.0,75.0,78.0,11354.0,12.3,30.3,79.3,7.8,66.9,84.2,56854.0,14.0,1.35,0.9515,0.347,0.643,25,Queens,0.485,3.0300000000000002,0.0,0.0,0.0,1.0
25Q252,"queens school of inquiry, the",357.0,0.459,0.541,0.0,0.036,0.148,0.536,0.0,0.031,0.482,0.74,0.7,0.275,0.513,0.627,0.807,13.1,0.82,0.28,0.966,63.9,0.894,0.744,4.69,4.03,4.03,4.49,3.04,3.91,78.0,94.0,52.0,11366.0,8.2,51.8,66.1,11.6,47.4,94.0,114881.0,8.1,3.15,0.9755,0.362,0.625,25,Queens,0.529,3.24,0.0,0.0,0.0,0.0
25Q263,flushing international high school,417.0,0.47,0.53,0.0,0.938,0.022,0.908,0.213,0.338,0.554,0.419,1.9,0.0,0.46,0.017,0.46,3.8,0.871,0.409,0.976,51.6,0.607,0.314,4.5,4.32,4.25,4.36,3.82,4.36,85.0,83.0,61.0,11355.0,17.0,22.8,85.0,9.0,70.9,80.0,52658.0,16.2,5.800000000000001,0.895,0.676,0.315,25,Queens,0.112,1.915,0.0,0.0,0.0,0.0
25Q281,east-west school of international studies,399.0,0.456,0.544,0.0,0.14,0.178,0.743,0.01,0.038,0.669,0.578,0.8,0.371,0.414,0.301,0.599,6.5,0.781,0.195,0.961,72.6,0.956,0.814,3.54,3.96,4.11,3.83,2.59,3.5,94.0,97.0,71.0,11355.0,17.0,22.8,85.0,9.0,70.9,80.0,52658.0,16.2,2.95,0.9775,0.27799999999999997,0.7160000000000001,25,Queens,0.648,3.255,0.0,0.0,0.0,0.0
25Q285,world journalism preparatory: a college board school,358.0,0.52,0.48,0.0,0.034,0.221,0.507,0.011,0.034,0.444,0.681,1.9,0.466,0.534,0.209,0.662,6.8,0.915,0.366,0.951,69.4,0.989,0.831,3.54,4.46,3.57,4.15,2.91,3.81,83.0,95.0,32.0,11358.0,9.6,35.9,67.4,8.0,50.4,90.6,84020.0,7.8,2.2,0.9944999999999999,0.483,0.5,25,Queens,0.276,3.255,0.0,0.0,0.0,1.0
25Q425,john bowne high school,2978.0,0.495,0.505,0.0,0.196,0.169,0.794,0.056,0.084,0.683,0.457,2.3,0.182,0.395,0.021,0.522,5.3,0.844,0.358,0.95,69.5,0.747,0.456,3.39,4.21,3.43,3.3,2.87,3.24,58.0,68.0,9.0,11367.0,9.5,44.2,60.8,9.8,42.3,87.7,76888.0,20.5,4.85,0.837,0.643,0.305,25,Queens,0.131,2.785,0.0,0.0,0.0,1.0
25Q460,flushing high school,1454.0,0.443,0.557,0.0,0.241,0.176,0.843,0.051,0.109,0.727,0.409,2.1,0.349,0.452,0.1,0.699,0.1,0.852,0.513,0.948,67.1,0.752,0.414,2.31,3.36,3.18,3.46,2.97,3.43,75.0,54.0,37.0,11354.0,12.3,30.3,79.3,7.8,66.9,84.2,56854.0,14.0,11.100000000000001,0.85,0.723,0.20400000000000001,25,Queens,0.102,2.6550000000000002,0.0,0.0,0.0,0.0
25Q525,townsend harris high school,1323.0,0.584,0.415,0.002,0.006,0.141,0.471,0.002,0.021,0.406,0.621,3.2,0.767,0.606,0.227,0.873,6.4,0.908,0.108,0.954,93.8,0.986,0.941,4.83,4.3,3.5770989010989007,3.61,3.54,3.86,16.0,71.0,28.0,11367.0,9.5,44.2,60.8,9.8,42.3,87.7,76888.0,20.5,0.0,0.997,0.218,0.75,25,Queens,0.885,3.915,0.0,0.0,0.0,1.0
25Q670,robert f. kennedy community high school,569.0,0.446,0.554,0.0,0.105,0.169,0.736,0.021,0.077,0.664,0.757,2.3,0.237,0.601,0.141,0.703,0.1,0.946,0.359,0.962,81.3,0.699,0.57,3.0,3.33,3.8,3.51,3.63,3.92,77.0,85.0,26.0,11366.0,8.2,51.8,66.1,11.6,47.4,94.0,114881.0,8.1,1.4000000000000001,0.9145000000000001,0.597,0.396,25,Queens,0.267,2.79,0.0,0.0,0.0,0.0
26Q315,business technology early college high school,518.0,0.349,0.651,0.0,0.025,0.166,0.593,0.017,0.064,0.525,0.343,3.6,0.228,0.666,0.232,0.761,6.5,0.857,0.436,0.966,74.0,0.983,0.77,3.18,3.68,3.98,3.62,4.34,4.09,84.0,100.0,42.0,11427.0,8.9,34.7,55.2,14.2,48.8,91.9,84691.0,10.5,0.4,0.992,0.698,0.294,26,Queens,0.185,2.98,0.0,0.0,0.0,0.0
26Q415,benjamin n. cardozo high school,3069.0,0.525,0.474,0.0,0.047,0.157,0.583,0.021,0.043,0.514,0.601,2.9,0.336,0.565,0.021,0.73,7.1,0.902,0.336,0.956,74.5,0.802,0.732,3.47,3.6,3.27,4.19,2.33,2.72,57.0,76.0,14.0,11364.0,8.9,48.0,58.5,9.6,42.0,90.6,100577.0,6.8,1.15,0.9445,0.45499999999999996,0.525,26,Queens,0.458,3.2199999999999998,0.0,0.0,0.0,1.0
26Q430,francis lewis high school,4267.0,0.489,0.511,0.0,0.116,0.126,0.594,0.022,0.052,0.509,0.561,1.3,0.349,0.536,0.042,0.643,10.1,0.947,0.204,0.957,77.7,0.763,0.719,3.55,3.61,3.86,3.47,3.442935982339956,3.45,62.0,50.0,9.0,11365.0,9.4,37.8,59.8,10.2,45.1,94.2,82655.0,12.3,2.6,0.9455,0.245,0.747,26,Queens,0.583,3.335,0.0,0.0,0.0,1.0
26Q435,martin van buren high school,1053.0,0.468,0.532,0.0,0.129,0.176,0.679,0.061,0.076,0.585,0.575,2.0,0.247,0.307,0.168,0.493,1.9,0.918,0.445,0.953,71.8,0.55,0.485,2.81,3.1,3.47,3.59,2.93,2.55,73.0,96.0,29.0,11427.0,8.9,34.7,55.2,14.2,48.8,91.9,84691.0,10.5,5.5,0.864,0.571,0.421,26,Queens,0.103,2.76,0.0,0.0,0.0,1.0
26Q495,bayside high school,2998.0,0.482,0.517,0.0,0.069,0.148,0.594,0.012,0.063,0.515,0.64,2.5,0.186,0.49,0.616,0.848,1.9,0.901,0.232,0.966,76.9,0.995,0.657,4.23,3.42,3.8,3.89,3.05,3.43,86.0,84.0,31.0,11361.0,7.0,46.7,52.2,9.1,38.3,92.6,102343.0,7.0,0.5,0.992,0.39,0.595,26,Queens,0.42,3.1900000000000004,1.0,0.0,0.0,1.0
26Q566,"queens high school of teaching, liberal arts and the sciences",865.0,0.57,0.43,0.0,0.038,0.182,0.555,0.02,0.051,0.492,0.529,3.0,0.713,0.551,0.0,0.912,1.8,0.9,0.506,0.957,71.0,0.372,0.64,3.9,3.36,3.23,3.66,2.58,2.59,62.0,80.0,16.0,11426.0,5.6,42.4,60.5,8.6,49.5,90.8,112325.0,7.1,1.2,0.9595,0.695,0.284,26,Queens,0.133,2.835,0.0,0.0,0.0,0.0
27Q260,frederick douglass academy vi high school,266.0,0.485,0.515,0.0,0.305,0.286,0.907,0.222,0.188,0.722,0.52,0.7,0.064,0.188,0.004,0.229,2.1,0.96,0.464,0.96,58.8,0.331,0.023,3.15,3.58,3.32,3.49,2.94,2.18,93.0,92.0,33.0,11691.0,11.0,25.1,33.9,13.2,33.8,87.6,59153.0,31.3,25.75,0.6485000000000001,0.9359999999999999,0.041999999999999996,27,Queens,0.015,2.25,0.0,0.0,0.0,0.0
27Q262,channel view school for research,801.0,0.449,0.551,0.0,0.042,0.151,0.724,0.017,0.052,0.645,0.608,3.4,0.605,0.591,0.134,0.784,8.9,0.794,0.518,0.94,76.4,0.983,0.607,4.11,3.98,3.64,3.06,2.77,2.69,64.0,68.0,54.0,11694.0,4.7,43.3,19.4,12.6,13.7,90.9,100190.0,10.0,0.7,0.982,0.833,0.15700000000000003,27,Queens,0.098,2.835,0.0,0.0,0.0,1.0
27Q302,"queens high school for information, research, and technology",497.0,0.396,0.602,0.002,0.135,0.181,0.859,0.078,0.089,0.773,0.529,0.7,0.324,0.239,0.191,0.477,3.8,0.824,0.354,0.953,67.7,0.647,0.64,4.03,4.45,4.14,3.95,3.63,4.01,85.0,95.0,38.0,11691.0,11.0,25.1,33.9,13.2,33.8,87.6,59153.0,31.3,1.9,0.917,0.9369999999999999,0.058,27,Queens,0.045,2.605,0.0,0.0,0.0,0.0
27Q308,robert h. goddard high school of communication arts and technology,602.0,0.462,0.538,0.0,0.043,0.178,0.653,0.02,0.035,0.598,0.65,1.1,0.219,0.39,0.248,0.596,13.0,0.95,0.343,0.959,82.6,0.887,0.635,4.42,4.53,4.11,4.57,4.12,4.04,78.0,74.0,17.0,11417.0,11.9,26.1,54.5,10.0,43.9,90.4,84419.0,15.1,2.45,0.967,0.593,0.394,27,Queens,0.143,2.775,0.0,0.0,0.0,0.0
27Q309,academy of medical technology: a college board school,444.0,0.493,0.507,0.0,0.18,0.18,0.846,0.054,0.119,0.748,0.52,0.6,0.158,0.275,0.0,0.421,7.9,0.92,0.633,0.949,69.1,0.856,0.357,2.91,2.49,2.99,3.01,3.09,2.7,63.0,94.0,11.0,11691.0,11.0,25.1,33.9,13.2,33.8,87.6,59153.0,31.3,2.95,0.8105,0.915,0.064,27,Queens,0.01,2.365,0.0,0.0,0.0,0.0
27Q314,epic high school - south,403.0,0.442,0.558,0.0,0.094,0.201,0.707,0.06,0.082,0.603,0.333,1.2,0.881,0.529,0.122,0.933,7.3,0.667,0.547,0.954,64.6,0.738,0.375,3.06,2.63,3.46,2.78,3.76,2.81,54.0,88.0,9.0,11420.0,12.8,21.4,31.6,9.4,52.6,93.6,97919.0,13.9,4.5,0.87,0.5660000000000001,0.42200000000000004,27,Queens,0.028,2.5,0.0,0.0,0.0,0.0
27Q323,scholars' academy,612.0,0.538,0.461,0.002,0.005,0.168,0.394,0.0,0.008,0.307,0.671,4.1,0.479,0.487,0.358,0.946,3.6,0.89,0.221,0.955,90.4,1.0,0.799,4.71,3.76,4.07,2.64,3.72,3.34,95.0,96.0,64.0,11694.0,4.7,43.3,19.4,12.6,13.7,90.9,100190.0,10.0,0.0,0.9935,0.405,0.5820000000000001,27,Queens,0.76,3.8600000000000003,0.0,0.0,0.0,1.0
27Q324,rockaway park high school for environmental sustainability,232.0,0.371,0.629,0.0,0.164,0.405,0.892,0.194,0.155,0.802,0.652,2.1,0.267,0.353,0.0,0.513,0.2,0.87,0.553,0.957,58.0,0.471,0.445,2.94,3.74,3.46,3.46,2.48,3.11,87.0,58.0,41.0,11694.0,4.7,43.3,19.4,12.6,13.7,90.9,100190.0,10.0,9.7,0.8200000000000001,0.8580000000000001,0.11699999999999999,27,Queens,0.015,2.27,0.0,0.0,0.0,0.0
27Q334,epic high school - north,390.0,0.469,0.531,0.0,0.118,0.141,0.759,0.031,0.056,0.667,0.407,1.2,0.233,0.372,0.0,0.646,5.1,0.741,0.544,0.969,71.0,0.965,0.532,3.14,2.92,3.65,3.31,3.3,2.77,75.0,59.0,9.0,11419.0,16.7,20.1,38.2,9.9,65.1,89.3,90818.0,20.0,6.15,0.942,0.629,0.346,27,Queens,0.088,2.745,0.0,0.0,1.0,0.0
27Q351,rockaway collegiate high school,269.0,0.513,0.487,0.0,0.175,0.323,0.851,0.156,0.156,0.74,0.48,2.6,0.271,0.364,0.167,0.599,0.9,0.76,0.703,0.939,59.8,0.511,0.146,2.99,3.71,2.87,3.4,2.53,2.79,54.0,68.0,10.0,11694.0,4.7,43.3,19.4,12.6,13.7,90.9,100190.0,10.0,16.25,0.8055,0.885,0.10099999999999999,27,Queens,0.011,2.3449999999999998,0.0,0.0,0.0,0.0
27Q400,august martin high school,504.0,0.399,0.601,0.0,0.075,0.262,0.74,0.083,0.173,0.677,0.39,1.5,0.256,0.474,0.008,0.591,1.1,0.854,0.408,0.965,71.3,0.924,0.38,3.8,4.14,3.54,4.0,3.94,2.59,63.0,88.0,15.0,11434.0,5.1,22.1,16.1,11.4,34.0,89.6,71728.0,14.7,2.5,0.9415,0.815,0.179,27,Queens,0.059,2.37,0.0,0.0,0.0,0.0
27Q475,richmond hill high school,1639.0,0.462,0.538,0.0,0.188,0.173,0.803,0.056,0.084,0.703,0.381,0.8,0.0,0.34,0.358,0.533,0.1,0.805,0.334,0.951,67.4,0.595,0.355,3.75,4.27,3.92,4.09,3.42,3.43,48.0,60.0,7.0,11418.0,11.2,29.9,59.3,11.8,49.0,91.5,79101.0,13.7,17.450000000000003,0.7969999999999999,0.626,0.367,27,Queens,0.046,2.62,0.0,0.0,0.0,0.0
27Q480,john adams high school,2379.0,0.48,0.52,0.0,0.141,0.152,0.758,0.065,0.094,0.657,0.48,1.6,0.21,0.491,0.198,0.61,2.1,0.871,0.39,0.953,73.6,0.768,0.329,3.79,4.04,3.23,3.62,3.11,3.04,53.0,59.0,15.0,11417.0,11.9,26.1,54.5,10.0,43.9,90.4,84419.0,15.1,9.55,0.861,0.613,0.37599999999999995,27,Queens,0.083,2.7199999999999998,0.0,1.0,0.0,1.0
27Q650,"high school for construction trades, engineering and architecture",1075.0,0.335,0.665,0.0,0.018,0.164,0.598,0.006,0.019,0.54,0.493,1.3,0.313,0.463,0.034,0.632,13.5,0.851,0.21,0.967,80.6,0.996,0.724,4.38,4.16,3.99,3.55,3.44,3.16,45.0,70.0,17.0,11416.0,13.0,25.6,66.5,8.9,51.7,91.9,84085.0,14.8,0.7,0.9924999999999999,0.47,0.503,27,Queens,0.424,3.205,0.0,0.0,0.0,1.0
28Q157,j.h.s. 157 stephen a. halsey,26.0,0.538,0.462,0.0,0.308,0.385,0.795,0.0,0.269,0.654,0.701,0.5,0.2555,0.3797047413793103,0.021,0.5719375,18.1,0.785,0.393,0.961,69.57639751552794,0.6569582463465553,0.4853171247357294,4.71,4.52,3.57,4.59,4.01,3.97,87.0,95.0,67.0,11374.0,5.2,52.2,72.6,12.5,55.2,89.2,86006.0,15.2,3.7,0.9087500000000001,0.5,0.42300000000000004,28,Queens,0.075,2.405,0.0,0.0,0.0,0.0
28Q167,metropolitan expeditionary learning school,456.0,0.436,0.561,0.002,0.031,0.191,0.583,0.002,0.066,0.531,0.521,2.0,0.294,0.414,0.0,0.548,1.2,0.831,0.382,0.942,78.1,0.646,0.725,4.22,4.57,3.65,4.58,3.72,3.87,57.0,72.0,36.0,11375.0,3.8,62.2,53.8,10.5,42.8,93.7,103995.0,6.6,0.45,0.986,0.5589999999999999,0.398,28,Queens,0.198,2.785,0.0,0.0,0.0,0.0
28Q284,york early college academy,340.0,0.521,0.479,0.0,0.003,0.129,0.51,0.0,0.05,0.447,0.394,1.5,0.0,0.488,0.847,0.959,7.7,0.909,0.335,0.953,88.6,1.0,0.783,4.38,4.43,3.77,4.54,3.77,3.75,77.0,89.0,63.0,11433.0,12.0,17.4,30.1,10.3,40.8,90.5,73118.0,24.6,0.0,0.9944999999999999,0.588,0.401,28,Queens,0.244,3.2199999999999998,0.0,0.0,0.0,1.0
28Q310,queens collegiate: a college board school,395.0,0.499,0.501,0.0,0.124,0.137,0.717,0.051,0.061,0.633,0.405,1.8,0.251,0.699,0.167,0.752,2.1,0.905,0.283,0.94,71.9,0.814,0.625,3.25,2.9,2.98,3.26,2.47,2.86,65.0,50.0,21.0,11432.0,11.2,36.8,65.5,10.9,57.1,88.4,72001.0,14.3,5.85,0.918,0.5800000000000001,0.355,28,Queens,0.093,2.925,0.0,0.0,0.0,0.0
28Q325,hillside arts & letters academy,408.0,0.527,0.473,0.0,0.167,0.189,0.739,0.054,0.11,0.642,0.467,1.9,0.402,0.331,0.0,0.586,8.2,0.833,0.376,0.966,69.7,0.943,0.505,4.43,4.81,4.14,4.71,3.62,4.01,66.0,94.0,42.0,11432.0,11.2,36.8,65.5,10.9,57.1,88.4,72001.0,14.3,0.9,0.948,0.7310000000000001,0.262,28,Queens,0.047,2.71,0.0,0.0,1.0,0.0
28Q328,high school for community leadership,475.0,0.524,0.476,0.0,0.143,0.162,0.708,0.038,0.086,0.623,0.448,2.0,0.198,0.505,0.08,0.657,13.2,0.828,0.558,0.955,77.9,0.919,0.756,3.71,4.93,3.94,4.18,3.87,4.09,62.0,100.0,12.0,11432.0,11.2,36.8,65.5,10.9,57.1,88.4,72001.0,14.3,1.65,0.949,0.6539999999999999,0.337,28,Queens,0.252,2.8150000000000004,0.0,0.0,0.0,0.0
28Q350,jamaica gateway to the sciences,494.0,0.486,0.514,0.0,0.119,0.156,0.73,0.036,0.136,0.648,0.419,2.0,0.275,0.506,0.101,0.636,0.2,0.807,0.344,0.944,78.9,0.659,0.715,3.56,3.61,3.81,3.36,2.36,2.86,48.0,70.0,22.0,11432.0,11.2,36.8,65.5,10.9,57.1,88.4,72001.0,14.3,0.8,0.946,0.494,0.49000000000000005,28,Queens,0.172,2.82,0.0,0.0,0.0,0.0
28Q440,forest hills high school,3451.0,0.504,0.496,0.0,0.095,0.16,0.636,0.013,0.055,0.559,0.626,1.8,0.324,0.427,0.0,0.584,4.3,0.877,0.204,0.955,78.9,0.7,0.664,3.4736402569593148,3.612055674518201,3.5770989010989007,3.56,3.442935982339956,3.45,13.0,26.0,14.0,11375.0,3.8,62.2,53.8,10.5,42.8,93.7,103995.0,6.6,2.4000000000000004,0.935,0.46900000000000003,0.52,28,Queens,0.349,3.0999999999999996,0.0,0.0,0.0,1.0
28Q505,hillcrest high school,2387.0,0.526,0.473,0.001,0.19,0.109,0.778,0.053,0.137,0.654,0.47,1.6,0.314,0.271,0.109,0.466,4.1,0.921,0.384,0.946,71.5,0.794,0.506,2.55,3.4,3.35,3.28,3.19,2.78,57.0,70.0,49.0,11432.0,11.2,36.8,65.5,10.9,57.1,88.4,72001.0,14.3,8.7,0.83,0.625,0.36700000000000005,28,Queens,0.102,2.8200000000000003,0.0,0.0,0.0,0.0
28Q620,thomas a. edison career and technical education high school,2200.0,0.391,0.609,0.0,0.03,0.14,0.652,0.014,0.056,0.588,0.516,2.6,0.202,0.459,0.044,0.579,11.1,0.841,0.172,0.964,78.4,0.892,0.717,3.36,3.06,4.02,3.93,2.87,3.13,66.0,88.0,40.0,11432.0,11.2,36.8,65.5,10.9,57.1,88.4,72001.0,14.3,2.25,0.9524999999999999,0.398,0.594,28,Queens,0.461,3.3099999999999996,0.0,0.0,0.0,1.0
28Q680,queens gateway to health sciences secondary school,401.0,0.594,0.406,0.0,0.015,0.137,0.553,0.005,0.062,0.484,0.533,1.9,0.97,0.683,0.097,0.978,11.4,0.822,0.279,0.944,80.0,0.953,0.804,3.92,2.93,3.49,3.16,2.48,2.52,75.0,67.0,20.0,11432.0,11.2,36.8,65.5,10.9,57.1,88.4,72001.0,14.3,1.0,0.973,0.369,0.623,28,Queens,0.695,3.565,0.0,0.0,0.0,1.0
28Q686,queens metropolitan high school,1023.0,0.477,0.523,0.0,0.057,0.16,0.492,0.009,0.039,0.406,0.714,1.0,0.19,0.314,0.133,0.451,0.1,0.952,0.303,0.954,82.5,0.834,0.67,3.58,3.79,4.03,3.68,3.56,3.89,84.0,91.0,36.0,11375.0,3.8,62.2,53.8,10.5,42.8,93.7,103995.0,6.6,4.85,0.8975,0.46699999999999997,0.526,28,Queens,0.239,3.05,0.0,0.0,1.0,1.0
28Q687,queens high school for the sciences at york college,520.0,0.423,0.577,0.0,0.0,0.012,0.536,0.002,0.023,0.463,0.517,3.5,0.817,0.508,0.529,0.998,6.9,0.69,0.06,0.966,95.6,1.0,0.915,3.62,3.21,3.5770989010989007,3.16,3.2,2.86,27.0,47.0,18.0,11433.0,12.0,17.4,30.1,10.3,40.8,90.5,73118.0,24.6,0.0,1.0,0.093,0.898,28,Queens,1.0,4.18,0.0,0.0,0.0,1.0
28Q690,high school for law enforcement and public safety,466.0,0.485,0.515,0.0,0.099,0.24,0.809,0.114,0.103,0.734,0.2,1.4,0.071,0.369,0.146,0.423,9.8,0.867,0.494,0.951,64.0,0.684,0.446,3.08,3.4,3.09,3.47,2.44,2.48,57.0,74.0,15.0,11434.0,5.1,22.1,16.1,11.4,34.0,89.6,71728.0,14.7,6.5,0.8775,0.752,0.232,28,Queens,0.042,2.465,0.0,0.0,0.0,1.0
28Q896,"young women's leadership school, queens",293.0,1.0,0.0,0.0,0.034,0.157,0.644,0.014,0.027,0.587,0.343,1.7,0.679,0.276,0.181,0.696,10.2,0.829,0.298,0.962,80.3,0.912,0.805,3.89,4.27,3.67,4.44,3.02,3.72,42.0,83.0,48.0,11432.0,11.2,36.8,65.5,10.9,57.1,88.4,72001.0,14.3,0.65,0.9775,0.47100000000000003,0.502,28,Queens,0.459,3.46,0.0,0.0,0.0,1.0
29Q243,institute for health professions at cambria heights,467.0,0.681,0.319,0.0,0.071,0.116,0.654,0.041,0.094,0.589,0.421,1.8,0.0,0.535,0.377,0.734,10.2,0.921,0.476,0.964,68.1,0.891,0.518,3.61,3.86,3.32,3.89,4.07,3.76,75.0,82.0,5.0,11411.0,3.0,32.5,20.2,12.2,40.3,91.3,117018.0,9.5,11.95,0.9199999999999999,0.803,0.12499999999999999,29,Queens,0.109,2.825,0.0,0.0,1.0,0.0
29Q248,queens preparatory academy,247.0,0.352,0.648,0.0,0.146,0.211,0.77,0.13,0.146,0.66,0.316,1.5,0.344,0.502,0.053,0.688,6.1,0.632,0.497,0.905,63.9,0.696,0.357,3.32,2.93,3.13,3.18,3.38,1.92,54.0,95.0,15.0,11413.0,3.4,28.6,14.0,9.3,38.9,87.5,111065.0,11.8,11.2,0.8665,0.883,0.113,29,Queens,0.0,2.585,0.0,0.0,0.0,0.0
29Q259,pathways college preparatory school: a college board school,366.0,0.497,0.503,0.0,0.027,0.175,0.586,0.027,0.082,0.516,0.265,1.1,0.235,0.44,0.923,0.97,3.2,0.857,0.156,0.941,74.1,0.963,0.534,3.6,3.34,3.78,3.97,3.14,2.46,59.0,88.0,21.0,11412.0,4.0,25.2,16.6,10.9,41.4,88.4,96094.0,16.7,1.7999999999999998,0.9735,0.877,0.11499999999999999,29,Queens,0.037,2.665,0.0,0.0,0.0,0.0
29Q265,excelsior preparatory high school,455.0,0.431,0.569,0.0,0.095,0.176,0.694,0.081,0.105,0.618,0.32,1.3,0.547,0.453,0.193,0.719,2.1,0.88,0.289,0.969,65.2,0.731,0.299,3.55,4.66,3.63,4.01,3.82,3.45,45.0,100.0,7.0,11413.0,3.4,28.6,14.0,9.3,38.9,87.5,111065.0,11.8,5.55,0.8865000000000001,0.91,0.077,29,Queens,0.019,2.4050000000000002,0.0,0.0,0.0,0.0
